A_ID,父母A,B_ID,父母B,结果_ID,配种结果,去除重复,a+b,“去除重复”列的筛选如果只选 TRUE ，则每种配方只出现一次，方便人眼看，但不方便父母列的搜索。请根据需要筛选此列
15,啼卡尔,96,焰煌,75,暗巫猫,TRUE,111,,
96,焰煌,15,啼卡尔,75,暗巫猫,FALSE,111,,
98,魔渊龙,13,叶泥泥(特殊),75,暗巫猫,FALSE,111,,
52,笑魇猫,59,严冬鹿,75,暗巫猫,TRUE,111,,
13,叶泥泥,98,魔渊龙,75,暗巫猫,TRUE,111,,
98,魔渊龙,13,叶泥泥,75,暗巫猫,FALSE,111,,
59,严冬鹿,52,笑魇猫,75,暗巫猫,FALSE,111,,
13,叶泥泥(特殊),98,魔渊龙,75,暗巫猫,TRUE,111,,
10,企丸丸,102,朱雀,75,暗巫猫,TRUE,112,,
102,朱雀,10,企丸丸,75,暗巫猫,FALSE,112,,
104,百合女王,9,燎火鹿,75,暗巫猫,FALSE,113,,
17,瞅什魔,96,焰煌,75,暗巫猫,TRUE,113,,
107,异构格里芬,6,冲浪鸭,75,暗巫猫,FALSE,113,,
6,冲浪鸭,107,异构格里芬,75,暗巫猫,TRUE,113,,
96,焰煌,17,瞅什魔,75,暗巫猫,FALSE,113,,
9,燎火鹿,104,百合女王,75,暗巫猫,TRUE,113,,
102,清雀,12,电棘鼠,75,暗巫猫,FALSE,114,,
12,电棘鼠,102,清雀,75,暗巫猫,TRUE,114,,
106,波鲁杰克斯,8,新叶猿,75,暗巫猫,FALSE,114,,
8,新叶猿,106,波鲁杰克斯,75,暗巫猫,TRUE,114,,
12,冰刺鼠,102,清雀,75,暗巫猫,TRUE,114,,
102,清雀,12,冰刺鼠,75,暗巫猫,FALSE,114,,
6,冲浪鸭,109,混沌骑士,75,暗巫猫,TRUE,115,,
109,混沌骑士,6,冲浪鸭,75,暗巫猫,FALSE,115,,
82,碧海龙,36,美露帕,75,暗巫猫,FALSE,118,,
36,美露帕,82,碧海龙,75,暗巫猫,TRUE,118,,
92,铠格力斯,26,猎狼,75,暗巫猫,FALSE,118,,
26,猎狼,92,铠格力斯,75,暗巫猫,TRUE,118,,
82,碧海龙,37,祇岳鹿,75,暗巫猫,FALSE,119,,
99,冥铠蝎,20,草莽猪,75,暗巫猫,FALSE,119,,
37,祇岳鹿,82,碧海龙,75,暗巫猫,TRUE,119,,
20,草莽猪,99,冥铠蝎,75,暗巫猫,TRUE,119,,
91,绿苔绒怪,29,波霸牛,75,暗巫猫,FALSE,120,,
29,波霸牛,91,绿苔绒怪,75,暗巫猫,TRUE,120,,
90,森猛犸,31,鲨小子,75,暗巫猫,FALSE,121,,
31,红小鲨,90,雪猛犸,75,暗巫猫,TRUE,121,,
31,鲨小子,90,森猛犸,75,暗巫猫,TRUE,121,,
90,雪猛犸,31,红小鲨,75,暗巫猫,FALSE,121,,
90,森猛犸,31,红小鲨,75,暗巫猫,FALSE,121,,
31,红小鲨,90,森猛犸,75,暗巫猫,TRUE,121,,
74,燧火鸟,48,羽箭射手,75,暗巫猫,FALSE,122,,
48,羽箭射手,74,燧火鸟,75,暗巫猫,TRUE,122,,
35,灌木羊,89,君王美露帕,75,暗巫猫,TRUE,124,,
89,君王美露帕,35,灌木羊,75,暗巫猫,FALSE,124,,
66,噬魂兽,58,邪麒麟,75,暗巫猫,FALSE,124,,
58,邪麒麟,66,噬魂兽,75,暗巫猫,TRUE,124,,
43,趴趴鲶,82,碧海龙,75,暗巫猫,TRUE,125,,
46,月镰魔,79,绸笠蛾,75,暗巫猫,TRUE,125,,
82,碧海龙,43,趴趴鲶,75,暗巫猫,FALSE,125,,
79,绸笠蛾,46,月镰魔,75,暗巫猫,FALSE,125,,
21,露娜蒂,104,黑月女王,75,暗巫猫,TRUE,125,,
104,黑月女王,21,露娜蒂,75,暗巫猫,FALSE,125,,
65,滑水蛇,61,苍焰狼,75,暗巫猫,FALSE,126,,
89,君王美露帕,37,紫霞鹿,75,暗巫猫,FALSE,126,,
37,紫霞鹿,89,君王美露帕,75,暗巫猫,TRUE,126,,
91,白绒雪怪,35,灌木羊,75,暗巫猫,FALSE,126,,
61,苍焰狼,65,滑水蛇,75,暗巫猫,TRUE,126,,
35,灌木羊,91,白绒雪怪,75,暗巫猫,TRUE,126,,
33,雷胖达,94,夜幕魔蝠,75,暗巫猫,TRUE,127,,
94,夜幕魔蝠,33,雷胖达,75,暗巫猫,FALSE,127,,
37,紫霞鹿,91,绿苔绒怪,75,暗巫猫,TRUE,128,,
91,绿苔绒怪,37,紫霞鹿,75,暗巫猫,FALSE,128,,
57,吹雪狐,72,浪刃武士,75,暗巫猫,TRUE,129,,
72,浪刃武士,57,吹雪狐,75,暗巫猫,FALSE,129,,
27,炸蛋鸟,102,朱雀,75,暗巫猫,TRUE,129,,
102,朱雀,27,炸蛋鸟,75,暗巫猫,FALSE,129,,
45,朋克蜥,85,派克龙,75,暗巫猫,TRUE,130,,
45,朋克蜥,85,佩克龙,75,暗巫猫,TRUE,130,,
85,派克龙,45,朋克蜥,75,暗巫猫,FALSE,130,,
85,佩克龙,45,朋克蜥,75,暗巫猫,FALSE,130,,
77,踏春兔,54,毛老爹,75,暗巫猫,FALSE,131,,
93,云海鹿,38,疾风隼,75,暗巫猫,FALSE,131,,
54,毛老爹,77,踏春兔,75,暗巫猫,TRUE,131,,
60,霹雳犬,71,烽歌龙,75,暗巫猫,TRUE,131,,
38,疾风隼,93,云海鹿,75,暗巫猫,TRUE,131,,
71,烽歌龙,60,霹雳犬,75,暗巫猫,FALSE,131,,
67,碎岩龟,65,流沙蛇,75,暗巫猫,FALSE,132,,
31,鲨小子,101,覆海龙,75,暗巫猫,TRUE,132,,
31,鲨小子,101,腾炎龙,75,暗巫猫,TRUE,132,,
101,覆海龙,31,鲨小子,75,暗巫猫,FALSE,132,,
65,流沙蛇,67,碎岩龟,75,暗巫猫,TRUE,132,,
101,腾炎龙,31,鲨小子,75,暗巫猫,FALSE,132,,
88,熔岩兽,44,黑鸦隐士,75,暗巫猫,FALSE,132,,
44,黑鸦隐士,88,熔岩兽,75,暗巫猫,TRUE,132,,
110,唤夜兽,23,勾魂鱿,75,暗巫猫,FALSE,133,,
23,勾魂鱿,110,唤夜兽,75,暗巫猫,TRUE,133,,
107,异构格里芬,27,炸蛋鸟,75,暗巫猫,FALSE,134,,
76,焰巫狐,58,邪麒麟,75,暗巫猫,FALSE,134,,
58,邪麒麟,76,焰巫狐,75,暗巫猫,TRUE,134,,
27,炸蛋鸟,107,异构格里芬,75,暗巫猫,TRUE,134,,
89,冰帝美露帕,46,月镰魔,75,暗巫猫,FALSE,135,,
46,月镰魔,89,冰帝美露帕,75,暗巫猫,TRUE,135,,
34,棉花糖,103,暴电熊,75,暗巫猫,TRUE,137,,
103,暴电熊,34,棉花糖,75,暗巫猫,FALSE,137,,
108,圣光骑士,30,荆棘魔仙,75,暗巫猫,FALSE,138,,
104,黑月女王,34,棉花糖,75,暗巫猫,FALSE,138,,
28,波娜兔,110,唤冬兽,75,暗巫猫,TRUE,138,,
30,荆棘魔仙,108,圣光骑士,75,暗巫猫,TRUE,138,,
110,唤冬兽,28,波娜兔,75,暗巫猫,FALSE,138,,
34,棉花糖,104,黑月女王,75,暗巫猫,TRUE,138,,
50,骑士蜂,88,熔岩兽,75,暗巫猫,TRUE,138,,
88,熔岩兽,50,骑士蜂,75,暗巫猫,FALSE,138,,
30,荆棘魔仙,109,混沌骑士,75,暗巫猫,TRUE,139,,
109,混沌骑士,30,荆棘魔仙,75,暗巫猫,FALSE,139,,
84,狱焰王,56,雷角马,75,暗巫猫,FALSE,140,,
68,猫蝠怪,72,浪刃武士,75,暗巫猫,TRUE,140,,
56,雷角马,84,狱焰王,75,暗巫猫,TRUE,140,,
72,浪刃武士,68,猫蝠怪,75,暗巫猫,FALSE,140,,
49,铁拳猿,95,天羽龙,75,暗巫猫,TRUE,144,,
99,冥铠蝎,45,热血蜥,75,暗巫猫,FALSE,144,,
95,天羽龙,49,铁拳猿,75,暗巫猫,FALSE,144,,
45,热血蜥,99,冥铠蝎,75,暗巫猫,TRUE,144,,
44,黑鸦隐士,101,覆海龙,75,暗巫猫,TRUE,145,,
44,黑鸦隐士,101,腾炎龙,75,暗巫猫,TRUE,145,,
101,腾炎龙,44,黑鸦隐士,75,暗巫猫,FALSE,145,,
101,覆海龙,44,黑鸦隐士,75,暗巫猫,FALSE,145,,
39,姬小兔,108,圣光骑士,75,暗巫猫,TRUE,147,,
108,圣光骑士,39,姬小兔,75,暗巫猫,FALSE,147,,
93,云海鹿,54,毛老爹,75,暗巫猫,FALSE,147,,
80,精灵龙,67,碎岩龟,75,暗巫猫,FALSE,147,,
54,毛老爹,93,云海鹿,75,暗巫猫,TRUE,147,,
67,碎岩龟,80,精灵龙,75,暗巫猫,TRUE,147,,
69,博爱蜥,79,绸笠蛾,75,暗巫猫,TRUE,148,,
85,佩克龙,63,秘斯媞雅,75,暗巫猫,FALSE,148,,
79,绸笠蛾,69,博爱蜥,75,暗巫猫,FALSE,148,,
63,秘斯媞雅,85,佩克龙,75,暗巫猫,TRUE,148,,
104,百合女王,45,热血蜥,75,暗巫猫,FALSE,149,,
45,热血蜥,104,百合女王,75,暗巫猫,TRUE,149,,
39,姬小兔,111,空涡龙,75,暗巫猫,TRUE,150,,
111,空涡龙,39,姬小兔,75,暗巫猫,FALSE,150,,
75,暗巫猫,75,暗巫猫,75,暗巫猫,TRUE,150,,
86,海誓龙,65,流沙蛇,75,暗巫猫,FALSE,151,,
50,骑士蜂,101,腾炎龙,75,暗巫猫,TRUE,151,,
86,海誓龙,65,滑水蛇,75,暗巫猫,FALSE,151,,
101,腾炎龙,50,骑士蜂,75,暗巫猫,FALSE,151,,
65,流沙蛇,86,海誓龙,75,暗巫猫,TRUE,151,,
65,滑水蛇,86,海誓龙,75,暗巫猫,TRUE,151,,
105,荷鲁斯,47,天擒鸟,75,暗巫猫,FALSE,152,,
47,天擒鸟,105,荷鲁斯,75,暗巫猫,TRUE,152,,
105,荷鲁斯,48,羽箭射手,75,暗巫猫,FALSE,153,,
90,雪猛犸,63,秘斯媞雅,75,暗巫猫,FALSE,153,,
63,秘斯媞雅,90,雪猛犸,75,暗巫猫,TRUE,153,,
48,羽箭射手,105,荷鲁斯,75,暗巫猫,TRUE,153,,
71,霜歌龙,87,花丽娜,75,暗巫猫,TRUE,158,,
87,花丽娜,71,霜歌龙,75,暗巫猫,FALSE,158,,
97,雷冥鸟,62,雷鸣童子,75,暗巫猫,FALSE,159,,
62,雷鸣童子,97,雷冥鸟,75,暗巫猫,TRUE,159,,
91,白绒雪怪,69,博爱蜥,75,暗巫猫,FALSE,160,,
69,博爱蜥,91,白绒雪怪,75,暗巫猫,TRUE,160,,
100,阿努比斯,61,苍焰狼,75,暗巫猫,FALSE,161,,
61,苍焰狼,100,阿努比斯,75,暗巫猫,TRUE,161,,
53,毛掸儿,110,唤夜兽,75,暗巫猫,TRUE,163,,
110,唤夜兽,53,毛掸儿,75,暗巫猫,FALSE,163,,
53,毛掸儿,111,空涡龙,75,暗巫猫,TRUE,164,,
81,火灵儿,83,冰棘兽,75,暗巫猫,TRUE,164,,
64,花冠龙,100,阿努比斯,75,暗巫猫,TRUE,164,,
88,寒霜兽,76,焰巫狐,75,暗巫猫,FALSE,164,,
111,空涡龙,53,毛掸儿,75,暗巫猫,FALSE,164,,
83,冰棘兽,81,火灵儿,75,暗巫猫,FALSE,164,,
83,冰棘兽,81,水灵儿,75,暗巫猫,FALSE,164,,
81,水灵儿,83,冰棘兽,75,暗巫猫,TRUE,164,,
76,焰巫狐,88,寒霜兽,75,暗巫猫,TRUE,164,,
100,阿努比斯,64,花冠龙,75,暗巫猫,FALSE,164,,
86,连理龙,80,水灵龙,75,暗巫猫,FALSE,166,,
86,连理龙,80,精灵龙,75,暗巫猫,FALSE,166,,
80,水灵龙,86,连理龙,75,暗巫猫,TRUE,166,,
80,精灵龙,86,连理龙,75,暗巫猫,TRUE,166,,
94,夜幕魔蝠,74,燧火鸟,75,暗巫猫,FALSE,168,,
74,燧火鸟,94,夜幕魔蝠,75,暗巫猫,TRUE,168,,
92,铠格力斯,78,薇莉塔,75,暗巫猫,FALSE,170,,
78,薇莉塔,92,铠格力斯,75,暗巫猫,TRUE,170,,
66,噬魂兽,104,百合女王,75,暗巫猫,TRUE,170,,
104,百合女王,66,噬魂兽,75,暗巫猫,FALSE,170,,
95,天羽龙,78,薇莉塔,75,暗巫猫,FALSE,173,,
78,薇莉塔,95,天羽龙,75,暗巫猫,TRUE,173,,
81,水灵儿,106,波鲁杰克斯,75,暗巫猫,TRUE,187,,
106,波鲁杰克斯,81,水灵儿,75,暗巫猫,FALSE,187,,
110,唤冬兽,81,火灵儿,75,暗巫猫,FALSE,191,,
81,火灵儿,110,唤冬兽,75,暗巫猫,TRUE,191,,
11,企丸王,54,毛老爹,91,白绒雪怪,TRUE,65,,
54,毛老爹,11,企丸王,91,白绒雪怪,FALSE,65,,
33,叶胖达,41,幻悦蝶,91,白绒雪怪,TRUE,74,,
41,幻悦蝶,33,叶胖达,91,白绒雪怪,FALSE,74,,
52,笑魇猫,38,疾风隼,91,白绒雪怪,FALSE,90,,
38,疾风隼,52,笑魇猫,91,白绒雪怪,TRUE,90,,
40,炎魔羊,51,女皇蜂,91,白绒雪怪,TRUE,91,,
51,女皇蜂,40,炎魔羊,91,白绒雪怪,FALSE,91,,
54,毛老爹,52,笑魇猫,91,白绒雪怪,FALSE,106,,
52,笑魇猫,54,毛老爹,91,白绒雪怪,TRUE,106,,
80,精灵龙,33,雷胖达,91,白绒雪怪,FALSE,113,,
33,雷胖达,80,水灵龙,91,白绒雪怪,TRUE,113,,
33,雷胖达,80,精灵龙,91,白绒雪怪,TRUE,113,,
80,水灵龙,33,雷胖达,91,白绒雪怪,FALSE,113,,
56,雷角马,58,邪麒麟,91,白绒雪怪,TRUE,114,,
58,邪麒麟,56,雷角马,91,白绒雪怪,FALSE,114,,
33,叶胖达,82,碧海龙,91,白绒雪怪,TRUE,115,,
82,碧海龙,33,叶胖达,91,白绒雪怪,FALSE,115,,
38,疾风隼,82,碧海龙,91,白绒雪怪,TRUE,120,,
82,碧海龙,38,疾风隼,91,白绒雪怪,FALSE,120,,
58,火麒麟,65,滑水蛇,91,白绒雪怪,TRUE,123,,
65,滑水蛇,58,火麒麟,91,白绒雪怪,FALSE,123,,
42,炽焰牛,83,冰棘兽,91,白绒雪怪,TRUE,125,,
29,波霸牛,96,焰煌,91,白绒雪怪,TRUE,125,,
96,焰煌,29,波霸牛,91,白绒雪怪,FALSE,125,,
83,冰棘兽,42,炽焰牛,91,白绒雪怪,FALSE,125,,
25,鲁米儿,102,朱雀,91,白绒雪怪,TRUE,127,,
102,朱雀,25,鲁米儿,91,白绒雪怪,FALSE,127,,
41,幻悦蝶,89,冰帝美露帕,91,白绒雪怪,TRUE,130,,
89,冰帝美露帕,41,幻悦蝶,91,白绒雪怪,FALSE,130,,
92,铠格力斯,40,炎魔羊,91,白绒雪怪,FALSE,132,,
92,铠格力斯,40,暗魔羊,91,白绒雪怪,FALSE,132,,
40,暗魔羊,92,铠格力斯,91,白绒雪怪,TRUE,132,,
40,炎魔羊,92,铠格力斯,91,白绒雪怪,TRUE,132,,
25,鲁米儿,107,异构格里芬,91,白绒雪怪,TRUE,132,,
107,异构格里芬,25,鲁米儿,91,白绒雪怪,FALSE,132,,
37,紫霞鹿,96,焰煌,91,白绒雪怪,TRUE,133,,
96,焰煌,37,紫霞鹿,91,白绒雪怪,FALSE,133,,
95,天羽龙,40,暗魔羊,91,白绒雪怪,FALSE,135,,
40,暗魔羊,95,天羽龙,91,白绒雪怪,TRUE,135,,
102,清雀,36,美露帕,91,白绒雪怪,FALSE,138,,
36,美露帕,102,清雀,91,白绒雪怪,TRUE,138,,
83,冰棘兽,55,疾旋鼬,91,白绒雪怪,FALSE,138,,
55,疾旋鼬,83,冰棘兽,91,白绒雪怪,TRUE,138,,
74,燧火鸟,65,流沙蛇,91,白绒雪怪,FALSE,139,,
65,流沙蛇,74,燧火鸟,91,白绒雪怪,TRUE,139,,
102,清雀,37,祇岳鹿,91,白绒雪怪,FALSE,139,,
37,祇岳鹿,102,清雀,91,白绒雪怪,TRUE,139,,
102,清雀,43,趴趴鲶,91,白绒雪怪,FALSE,145,,
43,趴趴鲶,102,清雀,91,白绒雪怪,TRUE,145,,
42,炽焰牛,106,波鲁杰克斯,91,白绒雪怪,TRUE,148,,
75,暗巫猫,73,迅雷鸟,91,白绒雪怪,FALSE,148,,
73,迅雷鸟,75,暗巫猫,91,白绒雪怪,TRUE,148,,
106,波鲁杰克斯,42,炽焰牛,91,白绒雪怪,FALSE,148,,
74,燧火鸟,80,精灵龙,91,白绒雪怪,TRUE,154,,
80,精灵龙,74,燧火鸟,91,白绒雪怪,FALSE,154,,
71,烽歌龙,85,派克龙,91,白绒雪怪,TRUE,156,,
85,派克龙,71,烽歌龙,91,白绒雪怪,FALSE,156,,
97,雷冥鸟,60,霹雳犬,91,白绒雪怪,FALSE,157,,
85,佩克龙,72,浪刃武士,91,白绒雪怪,FALSE,157,,
72,浪刃武士,85,佩克龙,91,白绒雪怪,TRUE,157,,
60,霹雳犬,97,雷冥鸟,91,白绒雪怪,TRUE,157,,
84,狱焰王,73,迅雷鸟,91,白绒雪怪,FALSE,157,,
73,迅雷鸟,84,狱焰王,91,白绒雪怪,TRUE,157,,
58,火麒麟,100,阿努比斯,91,白绒雪怪,TRUE,158,,
100,阿努比斯,58,火麒麟,91,白绒雪怪,FALSE,158,,
56,雷角马,104,百合女王,91,白绒雪怪,TRUE,160,,
104,百合女王,56,雷角马,91,白绒雪怪,FALSE,160,,
71,霜歌龙,90,森猛犸,91,白绒雪怪,TRUE,161,,
90,森猛犸,71,霜歌龙,91,白绒雪怪,FALSE,161,,
59,严冬鹿,102,朱雀,91,白绒雪怪,TRUE,161,,
102,朱雀,59,严冬鹿,91,白绒雪怪,FALSE,161,,
72,浪刃武士,90,雪猛犸,91,白绒雪怪,TRUE,162,,
90,雪猛犸,72,浪刃武士,91,白绒雪怪,FALSE,162,,
88,寒霜兽,75,暗巫猫,91,白绒雪怪,FALSE,163,,
75,暗巫猫,88,寒霜兽,91,白绒雪怪,TRUE,163,,
110,唤冬兽,55,疾旋鼬,91,白绒雪怪,FALSE,165,,
55,疾旋鼬,110,唤冬兽,91,白绒雪怪,TRUE,165,,
79,绸笠蛾,89,君王美露帕,91,白绒雪怪,TRUE,168,,
89,君王美露帕,79,绸笠蛾,91,白绒雪怪,FALSE,168,,
65,流沙蛇,105,荷鲁斯,91,白绒雪怪,TRUE,170,,
91,绿苔绒怪,79,绸笠蛾,91,白绒雪怪,FALSE,170,,
105,荷鲁斯,65,流沙蛇,91,白绒雪怪,FALSE,170,,
99,冥铠蝎,71,烽歌龙,91,白绒雪怪,FALSE,170,,
105,荷鲁斯,65,滑水蛇,91,白绒雪怪,FALSE,170,,
79,绸笠蛾,91,绿苔绒怪,91,白绒雪怪,TRUE,170,,
65,滑水蛇,105,荷鲁斯,91,白绒雪怪,TRUE,170,,
71,烽歌龙,99,冥铠蝎,91,白绒雪怪,TRUE,170,,
61,苍焰狼,110,唤夜兽,91,白绒雪怪,TRUE,171,,
110,唤夜兽,61,苍焰狼,91,白绒雪怪,FALSE,171,,
111,空涡龙,61,苍焰狼,91,白绒雪怪,FALSE,172,,
101,覆海龙,71,霜歌龙,91,白绒雪怪,FALSE,172,,
71,霜歌龙,101,覆海龙,91,白绒雪怪,TRUE,172,,
61,苍焰狼,111,空涡龙,91,白绒雪怪,TRUE,172,,
64,花冠龙,110,唤夜兽,91,白绒雪怪,TRUE,174,,
110,唤夜兽,64,花冠龙,91,白绒雪怪,FALSE,174,,
64,雷冠龙,110,唤冬兽,91,白绒雪怪,TRUE,174,,
110,唤冬兽,64,雷冠龙,91,白绒雪怪,FALSE,174,,
67,碎岩龟,108,圣光骑士,91,白绒雪怪,TRUE,175,,
108,圣光骑士,67,碎岩龟,91,白绒雪怪,FALSE,175,,
109,混沌骑士,67,碎岩龟,91,白绒雪怪,FALSE,176,,
67,碎岩龟,109,混沌骑士,91,白绒雪怪,TRUE,176,,
91,绿苔绒怪,89,冰帝美露帕,91,白绒雪怪,FALSE,180,,
89,君王美露帕,91,白绒雪怪,91,白绒雪怪,TRUE,180,,
91,白绒雪怪,89,君王美露帕,91,白绒雪怪,FALSE,180,,
89,冰帝美露帕,91,绿苔绒怪,91,白绒雪怪,TRUE,180,,
91,白绒雪怪,91,白绒雪怪,91,白绒雪怪,TRUE,182,,
99,冥铠蝎,84,狱阎王,91,白绒雪怪,FALSE,183,,
84,狱阎王,99,冥铠蝎,91,白绒雪怪,TRUE,183,,
98,魔渊龙,87,花丽娜,91,白绒雪怪,FALSE,185,,
87,花丽娜,98,魔渊龙,91,白绒雪怪,TRUE,185,,
84,狱焰王,104,黑月女王,91,白绒雪怪,TRUE,188,,
104,百合女王,84,狱阎王,91,白绒雪怪,FALSE,188,,
104,黑月女王,84,狱焰王,91,白绒雪怪,FALSE,188,,
84,狱阎王,104,百合女王,91,白绒雪怪,TRUE,188,,
106,波鲁杰克斯,87,花丽娜,91,白绒雪怪,FALSE,193,,
107,异构格里芬,86,连理龙,91,白绒雪怪,FALSE,193,,
86,连理龙,107,异构格里芬,91,白绒雪怪,TRUE,193,,
87,花丽娜,106,波鲁杰克斯,91,白绒雪怪,TRUE,193,,
108,圣光骑士,86,海誓龙,91,白绒雪怪,FALSE,194,,
86,海誓龙,108,圣光骑士,91,白绒雪怪,TRUE,194,,
109,混沌骑士,86,连理龙,91,白绒雪怪,FALSE,195,,
100,阿努比斯,95,天羽龙,91,白绒雪怪,FALSE,195,,
86,连理龙,109,混沌骑士,91,白绒雪怪,TRUE,195,,
95,天羽龙,100,阿努比斯,91,白绒雪怪,TRUE,195,,
86,海誓龙,111,空涡龙,91,白绒雪怪,TRUE,197,,
111,空涡龙,86,海誓龙,91,白绒雪怪,FALSE,197,,
33,叶胖达,87,花丽娜,104,百合女王,TRUE,120,,
87,花丽娜,33,叶胖达,104,百合女王,FALSE,120,,
104,百合女王,104,百合女王,104,百合女王,TRUE,208,,
33,叶胖达,60,霹雳犬,103,暴电熊,TRUE,93,,
60,霹雳犬,33,叶胖达,103,暴电熊,FALSE,93,,
103,暴电熊,103,暴电熊,103,暴电熊,TRUE,206,,
41,幻悦蝶,11,企丸王,82,碧海龙,FALSE,52,,
11,企丸王,41,幻悦蝶,82,碧海龙,TRUE,52,,
40,暗魔羊,33,叶胖达,82,碧海龙,FALSE,73,,
33,叶胖达,40,暗魔羊,82,碧海龙,TRUE,73,,
38,疾风隼,40,炎魔羊,82,碧海龙,TRUE,78,,
38,疾风隼,40,暗魔羊,82,碧海龙,TRUE,78,,
40,暗魔羊,38,疾风隼,82,碧海龙,FALSE,78,,
40,炎魔羊,38,疾风隼,82,碧海龙,FALSE,78,,
52,笑魇猫,41,幻悦蝶,82,碧海龙,FALSE,93,,
41,幻悦蝶,52,笑魇猫,82,碧海龙,TRUE,93,,
40,炎魔羊,54,毛老爹,82,碧海龙,TRUE,94,,
40,暗魔羊,54,毛老爹,82,碧海龙,TRUE,94,,
54,毛老爹,40,炎魔羊,82,碧海龙,FALSE,94,,
54,毛老爹,40,暗魔羊,82,碧海龙,FALSE,94,,
33,叶胖达,65,滑水蛇,82,碧海龙,TRUE,98,,
65,滑水蛇,33,叶胖达,82,碧海龙,FALSE,98,,
89,君王美露帕,11,企丸王,82,碧海龙,FALSE,100,,
11,企丸王,89,君王美露帕,82,碧海龙,TRUE,100,,
11,企丸王,91,绿苔绒怪,82,碧海龙,TRUE,102,,
91,绿苔绒怪,11,企丸王,82,碧海龙,FALSE,102,,
33,雷胖达,71,霜歌龙,82,碧海龙,TRUE,104,,
71,霜歌龙,33,雷胖达,82,碧海龙,FALSE,104,,
56,雷角马,51,女皇蜂,82,碧海龙,FALSE,107,,
51,女皇蜂,56,雷角马,82,碧海龙,TRUE,107,,
83,冰棘兽,25,鲁米儿,82,碧海龙,FALSE,108,,
25,鲁米儿,83,冰棘兽,82,碧海龙,TRUE,108,,
57,吹雪狐,58,邪麒麟,82,碧海龙,TRUE,115,,
73,迅雷鸟,42,炽焰牛,82,碧海龙,FALSE,115,,
58,邪麒麟,57,吹雪狐,82,碧海龙,FALSE,115,,
42,炽焰牛,73,迅雷鸟,82,碧海龙,TRUE,115,,
71,烽歌龙,51,女皇蜂,82,碧海龙,FALSE,122,,
51,女皇蜂,71,烽歌龙,82,碧海龙,TRUE,122,,
41,幻悦蝶,82,碧海龙,82,碧海龙,TRUE,123,,
82,碧海龙,41,幻悦蝶,82,碧海龙,FALSE,123,,
68,猫蝠怪,58,邪麒麟,82,碧海龙,FALSE,126,,
58,邪麒麟,68,猫蝠怪,82,碧海龙,TRUE,126,,
58,火麒麟,72,浪刃武士,82,碧海龙,TRUE,130,,
72,浪刃武士,58,火麒麟,82,碧海龙,FALSE,130,,
25,鲁米儿,106,波鲁杰克斯,82,碧海龙,TRUE,131,,
106,波鲁杰克斯,25,鲁米儿,82,碧海龙,FALSE,131,,
100,阿努比斯,33,叶胖达,82,碧海龙,FALSE,133,,
33,叶胖达,100,阿努比斯,82,碧海龙,TRUE,133,,
82,碧海龙,52,笑魇猫,82,碧海龙,FALSE,134,,
52,笑魇猫,82,碧海龙,82,碧海龙,TRUE,134,,
84,狱阎王,51,女皇蜂,82,碧海龙,FALSE,135,,
110,唤冬兽,25,鲁米儿,82,碧海龙,FALSE,135,,
51,女皇蜂,84,狱阎王,82,碧海龙,TRUE,135,,
25,鲁米儿,110,唤冬兽,82,碧海龙,TRUE,135,,
108,圣光骑士,29,波霸牛,82,碧海龙,FALSE,137,,
29,波霸牛,108,圣光骑士,82,碧海龙,TRUE,137,,
100,阿努比斯,38,疾风隼,82,碧海龙,FALSE,138,,
38,疾风隼,100,阿努比斯,82,碧海龙,TRUE,138,,
29,波霸牛,110,唤夜兽,82,碧海龙,TRUE,139,,
110,唤夜兽,29,波霸牛,82,碧海龙,FALSE,139,,
29,波霸牛,111,空涡龙,82,碧海龙,TRUE,140,,
111,空涡龙,29,波霸牛,82,碧海龙,FALSE,140,,
107,异构格里芬,35,灌木羊,82,碧海龙,FALSE,142,,
83,冰棘兽,59,严冬鹿,82,碧海龙,FALSE,142,,
35,灌木羊,107,异构格里芬,82,碧海龙,TRUE,142,,
59,严冬鹿,83,冰棘兽,82,碧海龙,TRUE,142,,
108,圣光骑士,35,灌木羊,82,碧海龙,FALSE,143,,
52,笑魇猫,91,绿苔绒怪,82,碧海龙,TRUE,143,,
91,绿苔绒怪,52,笑魇猫,82,碧海龙,FALSE,143,,
35,灌木羊,108,圣光骑士,82,碧海龙,TRUE,143,,
79,绸笠蛾,65,滑水蛇,82,碧海龙,FALSE,144,,
79,绸笠蛾,65,流沙蛇,82,碧海龙,FALSE,144,,
109,混沌骑士,35,灌木羊,82,碧海龙,FALSE,144,,
48,山岳射手,96,焰煌,82,碧海龙,TRUE,144,,
35,灌木羊,109,混沌骑士,82,碧海龙,TRUE,144,,
65,流沙蛇,79,绸笠蛾,82,碧海龙,TRUE,144,,
56,雷角马,88,熔岩兽,82,碧海龙,TRUE,144,,
65,滑水蛇,79,绸笠蛾,82,碧海龙,TRUE,144,,
88,熔岩兽,56,雷角马,82,碧海龙,FALSE,144,,
96,焰煌,48,山岳射手,82,碧海龙,FALSE,144,,
85,派克龙,60,霹雳犬,82,碧海龙,FALSE,145,,
108,圣光骑士,37,紫霞鹿,82,碧海龙,FALSE,145,,
42,炽焰牛,103,暴电熊,82,碧海龙,TRUE,145,,
